Latitude,Longitude
-37.81349283433532,144.952370512958
-37.81349283433532,144.953370512958
-37.81472604148558,144.95324089766356
-37.81535497170553,144.95410654584754
-37.81532408094614,144.95587627626796
-37.81362405149187,144.95633179778733
-37.8146564273924,144.95736417368786
-37.815844366784795,144.95617623429547
-37.81568652880526,144.95767796235748
-37.81423741210608,144.9577285666277
-37.815195893272964,144.9568953716609
-37.81439367407434,144.95854016476562
-37.81439367407434,144.95854016476562
-37.816382717865075,144.95874922169216
-37.815208660036284,144.95904194718582
-37.816125429963506,144.95948908575554
-37.815490572062316,144.96133284697797
-37.815490572062316,144.96133284697797
-37.815490572062316,144.96133284697797
-37.81687650135344,144.95994691768684
-37.8151964120701,144.96091691768683
-37.8151964120701,144.96091691768683
-37.8151964120701,144.96091691768683
-37.8151964120701,144.96091691768683
-37.8151964120701,144.96091691768683
-37.8151964120701,144.96091691768683
-37.816430732983115,144.96017526285897
-37.817457232536896,144.95931392746198
-37.817457232536896,144.95931392746198
-37.816317992809346,144.96049364473453
-37.816317992809346,144.96049364473453
-37.816317992809346,144.96049364473453
-37.816317992809346,144.96049364473453
-37.81715055078497,144.95870821839407
-37.81630091389035,144.96001654448006
-37.81737037235895,144.95929518563457
-37.81737037235895,144.95929518563457
-37.815950090696745,144.96011518563458
-37.815950090696745,144.96011518563458
-37.815950090696745,144.96011518563458
-37.815950090696745,144.96011518563458
-37.81500717446598,144.9604771372636
-37.81500717446598,144.9604771372636
-37.81459510721322,144.96149703950363
-37.81496524771349,144.96001248704243
-37.81603694233839,144.959175187436
-37.8148989396788,144.9595231097646
-37.81604315301567,144.95825233211303
-37.81526130923145,144.95992900151904
-37.81526130923145,144.95992900151904
-37.81526130923145,144.95992900151904
-37.81526130923145,144.95992900151904
-37.81634193360569,144.95959862149272
-37.815927062229754,144.96053043785952
-37.815927062229754,144.96053043785952
-37.815927062229754,144.96053043785952
-37.81522293865267,144.96146484140627
-37.81479609420831,144.96238021227117
-37.81479609420831,144.96238021227117
-37.81479609420831,144.96238021227117
-37.81479609420831,144.96238021227117
-37.81479609420831,144.96238021227117
-37.81479609420831,144.96238021227117
-37.81479609420831,144.96238021227117
-37.81479609420831,144.96238021227117
-37.814159936741724,144.96412804054583
-37.814159936741724,144.96412804054583
-37.814159936741724,144.96412804054583
-37.814159936741724,144.96412804054583
-37.814159936741724,144.96412804054583
-37.814159936741724,144.96412804054583
-37.81399259771565,144.96604073436617
-37.81399259771565,144.96604073436617
-37.81399259771565,144.96604073436617
-37.81399259771565,144.96604073436617
-37.81399259771565,144.96604073436617
-37.81354306980355,144.96715335499167
-37.81366327753631,144.96829705517135
-37.81206322242454,144.9685504790047
-37.81309041829876,144.96871317084836
-37.81141655883008,144.96925704075846
-37.81334209836427,144.96902061423225
-37.81334209836427,144.96902061423225
-37.814436080408306,144.9683370183814
-37.813223876927495,144.96877822436628
-37.813223876927495,144.96877822436628
-37.813750677813324,144.97015058759322
-37.81197176214123,144.97021270869735
-37.810509983397154,144.9704442317056
-37.80879681963823,144.97068500117027
-37.81041361571593,144.97015967227983
-37.81218334613636,144.97012878152043
-37.81123001065558,144.9706572240065
-37.81260621302602,144.97158548422624
-37.81218813071854,144.97257042441944
-37.81266991553692,144.97153723354222
-37.813026728358274,144.96970159070918
-37.814644182665816,144.97007500945938
-37.814644182665816,144.97007500945938
-37.814644182665816,144.97007500945938
