Latitude,Longitude
-37.81349283433532,144.952370512958
-37.81475951541954,144.95266294932864
-37.81644353667719,144.95295988771244
-37.81644353667719,144.95295988771244
-37.815420448109165,144.9531960863195
-37.815420448109165,144.9531960863195
-37.815420448109165,144.9531960863195
-37.816572104424786,144.95461826342898
-37.81773765222155,144.954720235648
-37.81811397238193,144.95649068280534
-37.81835722906019,144.9576351154982
-37.81956855512572,144.95654443260983
-37.81956855512572,144.95654443260983
-37.81956855512572,144.95654443260983
-37.81956855512572,144.95654443260983
-37.81956855512572,144.95654443260983
-37.81956855512572,144.95654443260983
-37.81956855512572,144.95654443260983
-37.82103126252896,144.9551804358897
-37.82103126252896,144.9551804358897
-37.82103126252896,144.9551804358897
-37.82103126252896,144.9551804358897
-37.81934378791365,144.95586221988972
-37.81934378791365,144.95586221988972
-37.81934378791365,144.95586221988972
-37.81819892298384,144.95657761089643
-37.8197946173991,144.95612005288578
-37.8197946173991,144.95612005288578
-37.8197946173991,144.95612005288578
-37.82062125177563,144.9551691188147
-37.82062125177563,144.9551691188147
-37.82062125177563,144.9551691188147
-37.82062125177563,144.9551691188147
-37.82062125177563,144.9551691188147
-37.819187072204066,144.95628962269979
-37.81812965431079,144.95636356456194
-37.81726391533708,144.9568837530176
-37.81590090542706,144.95709963257934
-37.816080053361866,144.95855867542227
-37.81698251148822,144.9578786244461
-37.81787522062744,144.95673600885337
-37.818151910424284,144.95793448403305
-37.818151910424284,144.95793448403305
-37.819295358968276,144.95641707656395
-37.819295358968276,144.95641707656395
-37.81771209062034,144.95708913410496
-37.81771209062034,144.95708913410496
-37.81783961534553,144.9583024508173
-37.81783961534553,144.9583024508173
-37.817193051568005,144.95919236951113
-37.817193051568005,144.95919236951113
-37.81809993015801,144.95834669154465
-37.81665003103962,144.959361921837
-37.81527788099237,144.9600610672066
-37.81675273049631,144.95969334592527
-37.81675273049631,144.95969334592527
-37.817778522733725,144.9584265980081
-37.817778522733725,144.9584265980081
-37.817778522733725,144.9584265980081
-37.817778522733725,144.9584265980081
-37.817778522733725,144.9584265980081
-37.81707145636307,144.95926924689553
-37.81707145636307,144.95926924689553
-37.81622514021567,144.96024282225403
-37.81531262564865,144.96136968389814
-37.81531262564865,144.96136968389814
-37.81531262564865,144.96136968389814
-37.81531262564865,144.96136968389814
-37.81531262564865,144.96136968389814
-37.81531262564865,144.96136968389814
-37.81583026373886,144.95943783224556
-37.81539763994674,144.96076931136838
-37.814759716022195,144.96161586500904
-37.814759716022195,144.96161586500904
-37.814759716022195,144.96161586500904
-37.814759716022195,144.96161586500904
-37.814759716022195,144.96161586500904
-37.814759716022195,144.96161586500904
-37.814759716022195,144.96161586500904
-37.814759716022195,144.96161586500904
-37.814759716022195,144.96161586500904
-37.814759716022195,144.96161586500904
-37.814759716022195,144.96161586500904
-37.814759716022195,144.96161586500904
-37.814759716022195,144.96161586500904
-37.814759716022195,144.96161586500904
-37.814759716022195,144.96161586500904
-37.815567207110185,144.96009719514933
-37.815567207110185,144.96009719514933
-37.815567207110185,144.96009719514933
-37.81568138113318,144.96140221020383
-37.81568138113318,144.96140221020383
-37.81568138113318,144.96140221020383
-37.81608777780274,144.96007294659304
-37.81731814360201,144.95884258079377
-37.81731814360201,144.95884258079377
-37.81649967517052,144.95992872508742
-37.81649967517052,144.95992872508742
-37.81649967517052,144.95992872508742
-37.81649967517052,144.95992872508742
