Latitude,Longitude
-37.81349283433532,144.952370512958
-37.81484102540477,144.95302806967817
-37.8144708849045,144.95451262213936
-37.81487215446778,144.95640044700878
-37.81550523961065,144.957967387723
-37.81723820873095,144.95821094064968
-37.81624790069849,144.9589571912784
-37.8147859535123,144.9591108481194
-37.81639620100275,144.96015655506662
-37.81484570817846,144.96072088830311
-37.81481045968679,144.9617302730384
-37.81481045968679,144.9617302730384
-37.81481045968679,144.9617302730384
-37.81481045968679,144.9617302730384
-37.81481045968679,144.9617302730384
-37.81481045968679,144.9617302730384
-37.81481045968679,144.9617302730384
-37.81481045968679,144.9617302730384
-37.81570223347736,144.96092731631077
-37.81655940077806,144.96041227823585
-37.81655940077806,144.96041227823585
-37.81655940077806,144.96041227823585
-37.81655940077806,144.96041227823585
-37.81776140272497,144.95892792944946
-37.81776140272497,144.95892792944946
-37.81776140272497,144.95892792944946
-37.81776140272497,144.95892792944946
-37.81776140272497,144.95892792944946
-37.81776140272497,144.95892792944946
-37.816659223556265,144.96019584154422
-37.81707049077878,144.95854633880955
-37.81750024074267,144.95729825428975
-37.816571046915776,144.9586252806015
-37.81748523611942,144.9579610832664
-37.81748523611942,144.9579610832664
-37.81754908598603,144.9591794112988
-37.81653200746437,144.96030899143352
-37.81653200746437,144.96030899143352
-37.81653200746437,144.96030899143352
-37.81503158455324,144.96094588317297
-37.815523340738935,144.95911062410303
-37.81675654788919,144.9589810088086
-37.81575429819905,144.95932611105232
-37.81394677874115,144.95942083913312
-37.814657909394995,144.95774552029982
-37.814657909394995,144.95774552029982
-37.814657909394995,144.95774552029982
-37.81523447732967,144.95887709858553
-37.81545871692153,144.96070338350455
-37.81418050782171,144.9618542881475
-37.81508569711024,144.96060840197615
-37.81508569711024,144.96060840197615
-37.81409117521487,144.9607129304394
-37.814649846374586,144.9596622228039
-37.814407372953774,144.96119313973182
-37.814407372953774,144.96119313973182
-37.814407372953774,144.96119313973182
-37.814407372953774,144.96119313973182
-37.81526024969146,144.96021201727754
-37.814665522136806,144.96137923582424
-37.814665522136806,144.96137923582424
-37.816420804989455,144.96048487453976
-37.816420804989455,144.96048487453976
-37.816420804989455,144.96048487453976
-37.816420804989455,144.96048487453976
-37.815115149102645,144.96078630895258
-37.814579440312954,144.96183769665112
-37.814579440312954,144.96183769665112
-37.814579440312954,144.96183769665112
-37.814579440312954,144.96183769665112
-37.814579440312954,144.96183769665112
-37.816258575543344,144.96078845650794
-37.816258575543344,144.96078845650794
-37.816258575543344,144.96078845650794
-37.81715205032081,144.95972365473202
-37.81593095450147,144.96042865473203
-37.81593095450147,144.96042865473203
-37.81593095450147,144.96042865473203
-37.81475903327539,144.96063529606346
-37.81475903327539,144.96063529606346
-37.81524812208034,144.95929153561573
-37.81690743849254,144.95902872571446
-37.81690743849254,144.95902872571446
-37.81514783774157,144.95956668965115
-37.8169182848989,144.95919036949078
-37.8169182848989,144.95919036949078
-37.8169182848989,144.95919036949078
-37.8169182848989,144.95919036949078
-37.817637230175315,144.95749664056044
-37.817637230175315,144.95749664056044
-37.818582333008024,144.95685916065048
-37.81959851056452,144.95576944363506
-37.81959851056452,144.95576944363506
-37.81959851056452,144.95576944363506
-37.8184826704793,144.956047653815
-37.8184826704793,144.956047653815
-37.819513635915165,144.95648527267892
-37.819513635915165,144.95648527267892
-37.819513635915165,144.95648527267892
-37.818387152415184,144.95787636394994
