Latitude,Longitude
-37.81349283433532,144.952370512958
-37.81349283433532,144.952370512958
-37.81349283433532,144.952370512958
-37.81411934122496,144.95360010196137
-37.81464778371103,144.95455343744214
-37.81585317929572,144.95444797899341
-37.815937584628955,144.95565503149422
-37.81726836325958,144.95436991350886
-37.81689074008211,144.9556868420323
-37.81625262649937,144.95754005844046
-37.81498404146131,144.95800178563394
-37.81598073089538,144.95953655277327
-37.81557830035589,144.96093999484935
-37.81557830035589,144.96093999484935
-37.81557830035589,144.96093999484935
-37.81557830035589,144.96093999484935
-37.81557830035589,144.96093999484935
-37.81557830035589,144.96093999484935
-37.81507891080617,144.96192010202597
-37.81507891080617,144.96192010202597
-37.81507891080617,144.96192010202597
-37.81507891080617,144.96192010202597
-37.81507891080617,144.96192010202597
-37.81507891080617,144.96192010202597
-37.81507891080617,144.96192010202597
-37.81568890652539,144.96098079098988
-37.816428911039964,144.95952845035546
-37.817471283223966,144.95920976519733
-37.817471283223966,144.95920976519733
-37.817471283223966,144.95920976519733
-37.817471283223966,144.95920976519733
-37.817471283223966,144.95920976519733
-37.817471283223966,144.95920976519733
-37.817471283223966,144.95920976519733
-37.817471283223966,144.95920976519733
-37.817471283223966,144.95920976519733
-37.817471283223966,144.95920976519733
-37.81795270779621,144.95727887670205
-37.81862174507215,144.9560719015062
-37.818848945637036,144.95705601527163
-37.818848945637036,144.95705601527163
-37.81785984686009,144.95737739294577
-37.81785984686009,144.95737739294577
-37.81785984686009,144.95737739294577
-37.81785984686009,144.95737739294577
-37.81692339116697,144.9577557456051
-37.81757695800899,144.95876215028665
-37.81656834217889,144.95881500960246
-37.81656834217889,144.95881500960246
-37.81700363898848,144.9597485066231
-37.815370434970546,144.96085011664294
-37.814608957297374,144.9617904632563
-37.814608957297374,144.9617904632563
-37.814608957297374,144.9617904632563
-37.814608957297374,144.9617904632563
-37.815932034115896,144.96037163707516
-37.815932034115896,144.96037163707516
-37.815932034115896,144.96037163707516
-37.8141048106858,144.96066104083548
-37.81419719577311,144.96171700721544
-37.8143916817321,144.9628199918988
-37.8143916817321,144.9628199918988
-37.8143916817321,144.9628199918988
-37.8143916817321,144.9628199918988
-37.8143916817321,144.9628199918988
-37.8143916817321,144.9628199918988
-37.81474705127563,144.96172627690507
-37.8157543059128,144.9606832341946
-37.814387272887046,144.96157099582166
-37.814387272887046,144.96157099582166
-37.81538217648812,144.9613044122052
-37.81538217648812,144.9613044122052
-37.81538217648812,144.9613044122052
-37.81454444885407,144.9620326377274
-37.81454444885407,144.9620326377274
-37.81571420565719,144.96053541729555
-37.81456361583585,144.96190663684874
-37.81456361583585,144.96190663684874
-37.81456361583585,144.96190663684874
-37.81456361583585,144.96190663684874
-37.8148567713199,144.9605274487317
-37.8148567713199,144.9605274487317
-37.81585648348368,144.96024078588167
-37.81585648348368,144.96024078588167
-37.81585648348368,144.96024078588167
-37.81698896398201,144.95968843823673
-37.81698896398201,144.95968843823673
-37.81729044219471,144.9581374672869
-37.81576626430663,144.9582708155733
-37.816718985995706,144.95873548898888
-37.81516112392149,144.95881713308063
-37.81396289955831,144.95898553253278
-37.81581409402126,144.95965931221514
-37.81620113140677,144.96066757907576
-37.817172240137225,144.95972979027565
-37.81574390735363,144.9602496608935
-37.814796237295795,144.96182684872682
-37.814796237295795,144.96182684872682
-37.814796237295795,144.96182684872682
-37.814210536529764,144.96314235418583
