Latitude,Longitude
-37.81349283433532,144.952370512958
-37.81456127032575,144.95273840497254
-37.81456127032575,144.95273840497254
-37.81456127032575,144.95273840497254
-37.8133244200746,144.9529788243067
-37.814104963563196,144.95438696203522
-37.81555512580762,144.9534808000934
-37.81575829417549,144.9546330251644
-37.81705272136649,144.95369256876074
-37.818585788614,144.9540748053558
-37.81673448549091,144.95450221235905
-37.815784258635226,144.95621646698504
-37.81431993787541,144.95728035829168
-37.81431993787541,144.95728035829168
-37.81431993787541,144.95728035829168
-37.81580195068947,144.95790943540854
-37.81609718529043,144.9592984050016
-37.81753170565568,144.95917290073203
-37.81753170565568,144.95917290073203
-37.81753170565568,144.95917290073203
-37.81753170565568,144.95917290073203
-37.81753170565568,144.95917290073203
-37.81753170565568,144.95917290073203
-37.81753170565568,144.95917290073203
-37.81753170565568,144.95917290073203
-37.81753170565568,144.95917290073203
-37.81753170565568,144.95917290073203
-37.81614756282438,144.95984799229808
-37.81575933425673,144.96129688103753
-37.81625802380559,144.96022743784883
-37.814920363119725,144.96143187294027
-37.814920363119725,144.96143187294027
-37.814920363119725,144.96143187294027
-37.81611859211851,144.96076768376054
-37.81655810912702,144.95949123368348
-37.81655810912702,144.95949123368348
-37.81655810912702,144.95949123368348
-37.81522436505574,144.96087236610012
-37.81522436505574,144.96087236610012
-37.81590384033326,144.95947923532836
-37.81679283113529,144.95890191795124
-37.816711913625745,144.96005909224954
-37.816711913625745,144.96005909224954
-37.816711913625745,144.96005909224954
-37.816711913625745,144.96005909224954
-37.816711913625745,144.96005909224954
-37.816711913625745,144.96005909224954
-37.816711913625745,144.96005909224954
-37.816711913625745,144.96005909224954
-37.816711913625745,144.96005909224954
-37.816711913625745,144.96005909224954
-37.81564066265868,144.96143023096081
-37.81443532364774,144.96191721953227
-37.81488557607302,144.96044451020808
-37.814467167111935,144.9622568385286
-37.814467167111935,144.9622568385286
-37.814467167111935,144.9622568385286
-37.814467167111935,144.9622568385286
-37.81393361568835,144.963722759017
-37.81478148651112,144.96236588206315
-37.81478148651112,144.96236588206315
-37.81478148651112,144.96236588206315
-37.81478148651112,144.96236588206315
-37.81516775775409,144.96117706141777
-37.81459275775409,144.96217299063213
-37.81459275775409,144.96217299063213
-37.81535501410496,144.9609043830271
-37.81403857744205,144.9621319800752
-37.81403857744205,144.9621319800752
-37.81403857744205,144.9621319800752
-37.81465715693552,144.9603354947816
-37.81470741221077,144.9617746175725
-37.81470741221077,144.9617746175725
-37.81470741221077,144.9617746175725
-37.8144290184814,144.96274549188539
-37.8144290184814,144.96274549188539
-37.8144290184814,144.96274549188539
-37.81382975102174,144.9639216204973
-37.81421564331988,144.9652673868716
-37.81421564331988,144.9652673868716
-37.81407096478692,144.96692107007044
-37.81407096478692,144.96692107007044
-37.81295964606204,144.96782099822966
-37.81266459235062,144.96892215367163
-37.811534419431766,144.969523077272
-37.81052121360217,144.97077428226993
-37.80917281712928,144.97161685390006
-37.80917281712928,144.97161685390006
-37.80917281712928,144.97161685390006
-37.81021259860146,144.97147072214406
-37.81021259860146,144.97147072214406
-37.81021259860146,144.97147072214406
-37.81021259860146,144.97147072214406
-37.81021259860146,144.97147072214406
-37.81057753345505,144.970108766729
-37.81162542419363,144.970713766729
-37.81265346756624,144.96906855342246
-37.813231329345726,144.97084702910794
-37.81320462716388,144.97237679608153
-37.81409057355994,144.97309422132733
