Latitude,Longitude
-37.81349283433532,144.952370512958
-37.81349283433532,144.952370512958
-37.81349283433532,144.954290512958
-37.81349283433532,144.954290512958
-37.81349283433532,144.954290512958
-37.81352197985407,144.9559602586089
-37.81352197985407,144.9559602586089
-37.81352197985407,144.9559602586089
-37.81352197985407,144.9559602586089
-37.814590346441435,144.95539219801793
-37.813994030608534,144.9564679802577
-37.813994030608534,144.9564679802577
-37.813994030608534,144.9564679802577
-37.813994030608534,144.9564679802577
-37.815071279499975,144.95789753782068
-37.81596173165155,144.9585932352878
-37.81712533183991,144.95710389496347
-37.818299108960794,144.95685440093447
-37.817247173729235,144.95717600980967
-37.817247173729235,144.95717600980967
-37.81815381041632,144.95799234914944
-37.81815381041632,144.95799234914944
-37.81815381041632,144.95799234914944
-37.81706520794443,144.95864644750458
-37.817823215666415,144.95796393428608
-37.817823215666415,144.95796393428608
-37.817823215666415,144.95796393428608
-37.817823215666415,144.95796393428608
-37.81847182933971,144.95643589622935
-37.81708324024409,144.95705413592682
-37.81636038765638,144.95875706990572
-37.81649322524069,144.959838945211
-37.81649322524069,144.959838945211
-37.81649322524069,144.959838945211
-37.81672267531612,144.95884508774492
-37.81579602853097,144.95931723786464
-37.8176577325002,144.95905559243482
-37.816643320166925,144.95916221146734
-37.816643320166925,144.95916221146734
-37.8176957759022,144.9587791489068
-37.8176957759022,144.9587791489068
-37.8176957759022,144.9587791489068
-37.81662331368184,144.95967905156039
-37.81662331368184,144.95967905156039
-37.817574599273875,144.95858472266906
-37.81636965528136,144.958953111017
-37.81493620202619,144.9602898278027
-37.81595393311051,144.95878097942065
-37.81733439023088,144.95925630892617
-37.81733439023088,144.95925630892617
-37.81733439023088,144.95925630892617
-37.81643353193253,144.95975566283502
-37.81643353193253,144.95975566283502
-37.81643353193253,144.95975566283502
-37.814918100650594,144.96081677924226
-37.814918100650594,144.96081677924226
-37.8162333192636,144.95950156062926
-37.8162333192636,144.95950156062926
-37.81484434967056,144.95979679523023
-37.816613071191085,144.96030396796493
-37.816613071191085,144.96030396796493
-37.816613071191085,144.96030396796493
-37.816613071191085,144.96030396796493
-37.816613071191085,144.96030396796493
-37.816613071191085,144.96030396796493
-37.816613071191085,144.96030396796493
-37.816613071191085,144.96030396796493
-37.816613071191085,144.96030396796493
-37.814966385781595,144.96068413524677
-37.81624955175055,144.9598508375232
-37.81624955175055,144.9598508375232
-37.81624955175055,144.9598508375232
-37.81519245429246,144.9609844357607
-37.81499275888814,144.96211696467668
-37.81499275888814,144.96211696467668
-37.81499275888814,144.96211696467668
-37.81591389716661,144.96045518723312
-37.81591389716661,144.96045518723312
-37.814924195525805,144.96070194756663
-37.815071657431325,144.96190292841013
-37.815071657431325,144.96190292841013
-37.815071657431325,144.96190292841013
-37.815071657431325,144.96190292841013
-37.8153710502661,144.96049439586506
-37.8153710502661,144.96049439586506
-37.8144374698396,144.96085276381461
-37.8144374698396,144.96085276381461
-37.814732765261375,144.96181863161814
-37.814732765261375,144.96181863161814
-37.814732765261375,144.96181863161814
-37.81596036230949,144.96050219495524
-37.81659214359011,144.95952933709643
-37.81659214359011,144.95952933709643
-37.81659214359011,144.95952933709643
-37.817918941077686,144.9581553980778
-37.817918941077686,144.9581553980778
-37.81735754957603,144.95908971043556
-37.81735754957603,144.95908971043556
-37.81735754957603,144.95908971043556
-37.8181424669971,144.9584540968406
